customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C02588,Female,1,No,No,64,Yes,No phone service,Fiber optic,Yes,No,Two year,No,Credit card (automatic),97.38,6347.58,No
C02589,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),117.91,3954.99,No
C02590,Female,0,No,No,55,Yes,No,Fiber optic,No internet service,No,One year,Yes,Credit card (automatic),27.03,1431.52,No
C02591,Female,0,Yes,Yes,59,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),101.87,6014.28,Yes
C02592,Male,0,No,No,3,Yes,Yes,DSL,No,No internet service,Two year,Yes,Mailed check,56.62,150.58,No
C02593,Female,1,Yes,No,17,Yes,No,DSL,Yes,No internet service,One year,Yes,Mailed check,32.7,539.6,No
C02594,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),68.31,3156.45,No
C02595,Female,0,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Bank transfer (automatic),25.29,1056.91,No
C02596,Male,0,Yes,No,35,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,71.25,2561.86,No
C02597,Male,0,No,No,1,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,19.97,3.96,No
C02598,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,One year,No,Mailed check,92.32,2713.39,No
C02599,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,67.77,178.73,No
C02600,Female,0,No,No,61,No,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),64.81,3960.2,No
C02601,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),38.01,634.34,No
C02602,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,54.85,1583.97,No
C02603,Male,0,No,Yes,50,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),36.55,1858.6,No
C02604,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,93.01,759.52,Yes
C02605,Male,0,Yes,No,34,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.3,1325.21,No
C02606,Female,1,Yes,No,59,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,80.91,4752.01,No
C02607,Male,0,No,Yes,18,No,No phone service,DSL,No,No,Month-to-month,Yes,Credit card (automatic),46.52,885.74,Yes
C02608,Female,1,Yes,No,59,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card (automatic),85.01,5038.6,No
C02609,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.13,1966.4,No
C02610,Female,0,No,No,16,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Credit card (automatic),61.19,983.98,No
C02611,Female,0,Yes,No,10,Yes,No phone service,No,No internet service,No,Month-to-month,No,Credit card (automatic),86.65,908.7,Yes
C02612,Female,0,No,No,22,Yes,No phone service,No,No internet service,Yes,One year,Yes,Electronic check,60.4,1375.73,No
C02613,Female,0,No,Yes,16,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,101.78,1611.37,No
C02614,Female,0,No,Yes,12,Yes,Yes,No,No,No,One year,No,Mailed check,92.42,1064.35,No
C02615,Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),73.15,3707.87,No
C02616,Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.46,87.25,No
C02617,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Two year,No,Electronic check,102.54,2774.74,No
C02618,Male,0,Yes,Yes,67,Yes,No phone service,DSL,No,No,Two year,Yes,Credit card (automatic),72.25,4900.62,No
C02619,Male,0,Yes,Yes,12,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),24.98,276.23,No
C02620,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.73,2291.3,Yes
C02621,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Electronic check,54.24,478.95,No
C02622,Female,0,No,No,53,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),73.09,3874.73,No
C02623,Female,1,Yes,No,61,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Electronic check,84.01,5139.76,Yes
C02624,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),83.77,4583.66,No
C02625,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,86.7,3220.27,No
C02626,Female,0,Yes,Yes,65,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,87.29,5544.77,No
C02627,Female,1,No,No,42,Yes,Yes,DSL,No,No internet service,Two year,No,Credit card (automatic),29.15,1214.34,No
C02628,Female,0,Yes,Yes,49,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),37.55,1918.41,No
C02629,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.32,386.38,Yes
C02630,Male,0,Yes,No,64,Yes,No phone service,No,No internet service,No,One year,Yes,Credit card (automatic),59.63,3855.85,No
C02631,Male,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,95.81,4945.28,No
C02632,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,30.74,1885.6,No
C02633,Female,0,Yes,No,31,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),37.54,1221.74,No
C02634,Female,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,74.96,4291.8,No
C02635,Female,0,Yes,No,4,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.08,273.33,Yes
C02636,Male,0,No,No,22,No,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.17,1001.12,Yes
C02637,Female,0,No,No,3,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,59.65,181.65,Yes
C02638,Female,0,No,No,47,Yes,No,No,No,Yes,Two year,Yes,Electronic check,21.57,984.94,No
C02639,Female,0,Yes,No,38,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),21.78,834.96,No
C02640,Male,0,No,No,33,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.68,828.43,Yes
C02641,Female,0,Yes,No,48,No,No,No,Yes,No,One year,No,Electronic check,76.83,3710.5,No
C02642,Male,0,No,Yes,65,Yes,No phone service,Fiber optic,No,No,Two year,No,Credit card (automatic),106.1,6862.81,No
C02643,Male,0,No,Yes,26,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.54,1049.24,Yes
C02644,Male,1,No,No,8,Yes,Yes,DSL,No internet service,Yes,Two year,No,Mailed check,21.46,172.51,No
C02645,Male,0,No,No,50,Yes,No phone service,No,Yes,No,Two year,Yes,Mailed check,90.28,4591.41,No
C02646,Female,0,No,No,38,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,105.25,3904.46,No
C02647,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,32.09,308.75,No
C02648,Male,0,Yes,No,42,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,57.35,2327.59,No
C02649,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,34.19,1277.88,No
C02650,Female,0,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Two year,No,Electronic check,28.85,793.65,No
C02651,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),84.11,968.86,No
C02652,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.69,5696.63,No
C02653,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),87.17,1212.95,No
C02654,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),118.45,5510.67,No
C02655,Male,0,Yes,No,35,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Mailed check,62.31,2110.94,Yes
C02656,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,One year,No,Bank transfer (automatic),109.58,3155.13,No
C02657,Female,1,No,Yes,12,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer (automatic),38.92,545.58,No
C02658,Male,1,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,30.03,1284.95,Yes
C02659,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),89.66,5897.83,No
C02660,Female,0,Yes,No,2,Yes,No phone service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.88,120.77,Yes
C02661,Female,0,Yes,No,59,No,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),50.4,3089.96,No
C02662,Female,0,No,Yes,17,Yes,No phone service,No,Yes,No,Month-to-month,No,Credit card (automatic),86.47,1414.12,No
C02663,Male,0,Yes,No,10,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.02,557.97,No
C02664,Female,0,No,No,18,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,76.4,1315.81,Yes
C02665,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,48.54,1017.5,Yes
C02666,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.94,5654.85,Yes
C02667,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,49.86,2665.82,No
C02668,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,72.57,45.08,Yes
C02669,Male,0,No,No,61,Yes,No phone service,No,Yes,Yes,Two year,Yes,Credit card (automatic),20.36,1248.61,No
C02670,Male,0,No,No,31,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Credit card (automatic),98.76,3025.69,No
C02671,Female,1,Yes,Yes,31,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.27,2523.44,Yes
C02672,Female,0,No,No,66,Yes,No phone service,DSL,No,No internet service,Two year,No,Mailed check,37.61,2417.37,No
C02673,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),39.97,695.79,No
C02674,Male,1,Yes,Yes,53,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),44.77,2347.13,No
C02675,Male,1,No,No,22,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,76.81,1720.37,No
C02676,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,73.93,1710.08,Yes
C02677,Female,0,Yes,No,15,Yes,No phone service,No,No,No,Month-to-month,Yes,Electronic check,45.93,650.23,Yes
C02678,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),88.79,2251.96,Yes
C02679,Male,0,No,Yes,3,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Mailed check,108.68,377.73,Yes
C02680,Male,0,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,Two year,No,Credit card (automatic),22.44,516.96,No
C02681,Male,0,No,No,40,Yes,No phone service,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.55,2447.39,No
C02682,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,78.54,3080.84,Yes
C02683,Male,0,No,No,18,No,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),77.82,1293.87,Yes
C02684,Female,0,No,No,41,Yes,No phone service,DSL,Yes,No internet service,One year,No,Electronic check,19.99,849.27,No
C02685,Male,0,No,No,70,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.48,2843.02,Yes
C02686,Male,0,No,No,27,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),24.31,709.98,No
C02687,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,76.03,1191.35,Yes
C02688,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,83.83,3018.94,No
C02689,Female,0,Yes,Yes,58,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.29,1953.6,No
C02690,Female,0,Yes,No,5,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Electronic check,51.97,252.61,No
C02691,Male,1,No,No,7,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,51.64,325.9,Yes
C02692,Female,0,No,Yes,41,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,101.62,4108.43,No
C02693,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,37.86,399.56,No
C02694,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),73.93,4633.5,No
C02695,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.86,2474.54,No
C02696,Female,0,No,No,68,Yes,No phone service,Fiber optic,No internet service,No,One year,No,Bank transfer (automatic),102.62,7030.06,No
C02697,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),85.99,2074.92,No
C02698,Female,0,No,No,41,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Credit card (automatic),48.55,2071.7,Yes
C02699,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,101.95,6666.49,No
C02700,Male,1,Yes,No,17,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,93.7,1599.39,No
C02701,Male,0,Yes,No,24,Yes,No,DSL,No internet service,Yes,One year,Yes,Electronic check,89.86,2163.53,Yes
C02702,Female,0,Yes,No,27,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Mailed check,24.87,671.6,No
C02703,Male,1,Yes,Yes,7,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.41,247.8,No
C02704,Female,0,No,Yes,12,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.93,1097.76,Yes
C02705,Female,0,No,No,3,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),114.37,324.71,No
C02706,Male,0,Yes,No,10,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),96.92,997.66,Yes
C02707,Female,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),102.81,3416.03,Yes
C02708,Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,73.59,3364.0,No
C02709,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Electronic check,49.07,2854.12,No
C02710,Female,0,Yes,No,52,Yes,No phone service,No,Yes,Yes,One year,No,Bank transfer (automatic),87.13,4589.86,No
C02711,Male,0,No,Yes,6,Yes,No phone service,No,Yes,No,One year,Yes,Mailed check,90.62,530.6,No
C02712,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,86.89,157.85,No
C02713,Female,0,Yes,No,29,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),114.56,3351.33,No
C02714,Female,0,Yes,No,40,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.45,2192.11,No
C02715,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),22.05,1356.48,No
C02716,Female,0,No,No,68,Yes,No phone service,No,No,No internet service,Month-to-month,No,Credit card (automatic),110.66,7505.87,No
C02717,Male,0,No,No,68,No,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.37,2208.2,No
C02718,Male,0,No,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,89.13,2604.09,No
C02719,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.07,6651.43,No
C02720,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,49.63,2995.49,No
C02721,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.7,4106.92,No
C02722,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,51.87,3304.02,No
C02723,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card (automatic),99.01,6394.77,No
C02724,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.12,1586.26,Yes
C02725,Female,0,Yes,No,48,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),84.83,3977.16,No
C02726,Female,0,Yes,No,20,Yes,No phone service,DSL,No internet service,No,One year,Yes,Electronic check,87.07,1745.63,No
C02727,Male,0,No,Yes,37,Yes,No,DSL,No,No internet service,Two year,Yes,Credit card (automatic),68.13,2442.32,No
C02728,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,88.08,5608.46,Yes
C02729,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.16,573.48,Yes
C02730,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer (automatic),92.85,3169.65,No
C02731,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.05,4576.29,No
C02732,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),63.76,4295.18,No
C02733,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),71.89,4483.59,Yes
C02734,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,44.9,1058.53,No
C02735,Female,0,No,No,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.53,313.07,Yes
C02736,Male,0,Yes,No,71,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,23.62,1679.47,Yes
C02737,Female,0,Yes,Yes,67,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),54.58,3707.86,No
C02738,Female,0,No,Yes,50,Yes,Yes,DSL,No internet service,No internet service,One year,No,Credit card (automatic),48.37,2459.8,No
C02739,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer (automatic),57.42,1655.12,No
C02740,Female,0,No,No,32,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),111.61,3568.54,No
C02741,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),55.54,2120.94,No
C02742,Male,0,Yes,No,9,Yes,No,No,Yes,No,One year,Yes,Electronic check,111.53,1061.3,No
C02743,Male,0,No,Yes,14,Yes,No,DSL,No,No,Two year,Yes,Electronic check,61.18,937.28,No
C02744,Male,0,No,No,68,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,105.19,7174.89,No
C02745,Female,1,Yes,No,64,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,71.22,4476.3,No
C02746,Male,0,Yes,Yes,20,Yes,No phone service,DSL,No internet service,No internet service,One year,No,Credit card (automatic),49.76,1028.87,No
C02747,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No,Yes,Two year,No,Credit card (automatic),63.83,1869.97,No
C02748,Female,0,No,Yes,14,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer (automatic),61.29,802.14,No
C02749,Female,1,Yes,Yes,44,Yes,No phone service,Fiber optic,No,No internet service,One year,No,Credit card (automatic),44.51,2000.73,No
C02750,Female,0,No,No,39,Yes,No phone service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.54,1844.66,No
C02751,Male,0,Yes,Yes,28,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,37.02,1098.75,No
C02752,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,Two year,Yes,Bank transfer (automatic),52.27,3287.39,No
C02753,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.69,2592.4,Yes
C02754,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),57.43,438.47,No
C02755,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,90.66,2555.46,No
C02756,Male,1,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,118.67,2045.05,Yes
C02757,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No internet service,One year,No,Credit card (automatic),56.46,3122.5,No
C02758,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No internet service,One year,No,Credit card (automatic),65.19,626.11,No
C02759,Male,0,No,No,6,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.74,186.47,Yes
C02760,Female,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,58.01,2768.12,Yes
